edges,label
"(9908142, 105085)",1
"(9706082, 12194)",1
"(9804015, 107179)",0
"(110107, 106206)",1
"(9511162, 104194)",1
"(9503163, 106192)",1
"(109153, 5095)",1
"(105235, 6048)",1
"(9805150, 11258)",1
"(9209070, 101075)",1
"(9309145, 2258)",1
"(9802003, 110261)",1
"(112034, 111156)",1
"(9805171, 110189)",1
"(105311, 102129)",1
"(9308140, 101022)",1
"(12110, 7044)",1
"(103142, 11107)",1
"(9905111, 6196)",1
"(9610003, 103263)",1
"(1198, 1173)",1
"(9602052, 3122)",1
"(101043, 4040)",1
"(9811241, 6116)",1
"(9806044, 8128)",1
"(9904012, 105267)",1
"(101039, 11079)",1
"(9911136, 5049)",1
"(9707139, 102159)",1
"(9506144, 5068)",1
"(107096, 106192)",1
"(9804085, 4072)",1
"(9807049, 11153)",1
"(9810170, 112043)",1
"(9810151, 110189)",1
"(2237, 2117)",1
"(105006, 103164)",1
"(7007, 3262)",1
"(9507057, 4055)",1
"(9807173, 7109)",1
"(9909070, 5230)",1
"(9902125, 9198)",1
"(9811172, 3096)",1
"(9904152, 9707204)",1
"(9602136, 103086)",1
"(9100, 6181)",1
"(106127, 103171)",1
"(9908056, 110183)",1
"(111238, 110234)",1
"(9412228, 6180)",1
"(9701093, 111284)",1
"(103196, 102076)",1
"(9812051, 103152)",1
"(112185, 110113)",1
"(9602082, 6189)",1
"(7239, 1092)",1
"(9910090, 11281)",1
"(9405081, 9201072)",1
"(10076, 3286)",1
"(9803056, 10180)",1
"(9184, 3237)",1
"(9910129, 109084)",1
"(104042, 10021)",1
"(9911055, 12102)",1
"(9412167, 9162)",1
"(9908189, 9712258)",1
"(9904014, 10059)",1
"(9909061, 9708153)",1
"(9909047, 6066)",1
"(9706109, 1205)",1
"(9703056, 4072)",1
"(108125, 101029)",1
"(9901120, 11145)",1
"(104143, 101093)",1
"(9904109, 12199)",1
"(9805034, 1105)",1
"(104217, 103020)",1
"(9506169, 109212)",1
"(9611230, 102038)",1
"(7097, 5029)",1
"(103196, 7204)",1
"(9912214, 9802150)",1
"(9506131, 101202)",1
"(9412210, 9102)",1
"(104201, 12143)",1
"(9911082, 108172)",1
"(9911096, 112040)",1
"(112093, 111238)",1
"(9806220, 12060)",1
"(104226, 9183)",1
"(7187, 3210)",1
"(9410073, 12037)",1
"(9712256, 5169)",1
"(5116, 2121)",1
"(12170, 12065)",1
"(9507158, 105219)",1
"(9909205, 108065)",1
"(9908047, 111052)",1
"(108161, 101016)",1
"(110159, 11256)",1
"(9906220, 104136)",1
"(9812031, 5029)",1
"(108229, 3198)",1
"(9702107, 6011)",1
"(9511088, 5262)",1
"(9912081, 5014)",1
"(9803265, 6234)",1
"(111277, 107244)",1
"(9911116, 109187)",1
"(9505053, 105006)",1
"(9603074, 5067)",1
"(109054, 8054)",1
"(9805140, 3289)",1
"(9309119, 101052)",1
"(9911091, 9709043)",1
"(108219, 107177)",1
"(9705046, 109160)",1
"(9607201, 5184)",1
"(9603176, 102121)",1
"(109092, 1029)",1
"(105288, 11215)",1
"(12054, 11079)",1
"(9909053, 112080)",1
"(9902121, 110007)",1
"(9611077, 7098)",1
"(111019, 104170)",1
"(9912135, 3020)",1
"(9711023, 5077)",1
"(110055, 107166)",1
"(9604196, 107093)",1
"(107166, 11073)",1
"(106264, 5154)",1
"(9911113, 2244)",1
"(107212, 11086)",1
"(104017, 12155)",1
"(9608013, 111066)",1
"(9309075, 106206)",1
"(9608117, 101022)",1
"(6144, 3011)",1
"(111156, 5145)",1
"(9906103, 1068)",1
"(109186, 106072)",1
"(111059, 106121)",1
"(106163, 2132)",1
"(109192, 103001)",1
"(9308129, 104235)",1
"(9910105, 9806087)",1
"(109187, 10108)",1
"(9601150, 7109)",1
"(109017, 111235)",0
"(9910246, 9603037)",1
"(9910149, 9160)",1
"(9908132, 112101)",1
"(110115, 101206)",1
"(103165, 12210)",1
"(110108, 7211)",1
"(112188, 105252)",1
"(9708098, 103110)",1
"(103058, 3055)",1
"(11149, 6112)",1
"(9061, 5085)",1
"(105300, 105048)",1
"(9306002, 8237)",1
"(4057, 3045)",1
"(9609034, 103208)",1
"(105048, 2226)",1
"(9211111, 7040)",1
"(8231, 2117)",1
"(9908032, 4010)",1
"(9802010, 107089)",1
"(4085, 3113)",1
"(9511013, 7165)",1
"(9807080, 109054)",1
"(104133, 12171)",1
"(9605032, 111254)",1
"(9810201, 10088)",1
"(9804081, 105035)",1
"(108123, 2077)",1
"(9807171, 104082)",1
"(9606122, 5067)",1
"(9511194, 12210)",1
"(106129, 5040)",1
"(106142, 10196)",1
"(104009, 4114)",1
"(111017, 108101)",1
"(9711200, 10143)",1
"(110136, 10190)",1
"(9711162, 8042)",1
"(9310056, 9409161)",0
"(9612121, 10242)",1
"(9712105, 10165)",1
"(108157, 8071)",1
"(9607180, 11075)",0
"(9806240, 103107)",1
"(106201, 102192)",1
"(108008, 105017)",1
"(110119, 5006)",1
"(10025, 8050)",1
"(9706021, 112102)",1
"(9605209, 103128)",1
"(4057, 3162)",1
"(9608055, 12148)",0
"(9912184, 3241)",1
"(9711165, 3057)",1
"(3147, 2230)",1
"(9610140, 5021)",1
"(110302, 11130)",1
"(10183, 7053)",1
"(106031, 104181)",1
"(9711078, 110173)",1
"(111056, 9127)",1
"(9803117, 11211)",1
"(101027, 2164)",1
"(9912134, 9605035)",1
"(9604119, 3221)",1
"(9407175, 9007)",1
"(103095, 3139)",1
"(9803142, 6028)",1
"(5049, 3263)",1
"(103171, 102077)",1
"(9711131, 111284)",1
"(9711203, 1216)",1
"(9301052, 112099)",1
"(109092, 2160)",1
"(9707204, 101215)",1
"(110232, 103115)",1
"(9910001, 105171)",1
"(9604174, 9810218)",0
"(9711200, 5151)",1
"(110137, 1197)",1
"(9706173, 5089)",1
"(9305111, 103019)",1
"(105229, 1055)",1
"(9601003, 104059)",1
"(9808074, 107081)",1
"(9909120, 8091)",1
"(9912166, 9608173)",1
"(8112, 4063)",1
"(9302047, 9202)",1
"(106213, 105059)",1
"(9407151, 3184)",1
"(9612222, 9189)",1
"(9812166, 8198)",1
"(9906064, 2054)",1
"(9911055, 3045)",1
"(9810188, 11285)",1
"(9910016, 105218)",1
"(9408074, 11207)",1
"(11095, 10058)",1
"(9910054, 110121)",1
"(7053, 3237)",1
"(9905031, 104031)",1
"(9912279, 11048)",1
"(9611050, 1098)",1
"(9906064, 107175)",1
"(9411149, 1051)",1
"(9304047, 111013)",1
"(9407087, 7236)",1
"(9912015, 9911083)",1
"(9410019, 109224)",1
"(9912249, 101002)",1
"(9909058, 1002)",1
"(9712117, 10143)",1
"(9910093, 3262)",1
"(9812193, 112198)",1
"(9710243, 106081)",1
"(9204033, 9309096)",0
"(9601038, 9252)",1
"(9707105, 108218)",1
"(104067, 2190)",1
"(104095, 8204)",1
"(9509151, 10017)",1
"(9905144, 1149)",1
"(9505006, 107151)",1
"(104180, 7018)",1
"(9704041, 101126)",1
"(9607167, 7077)",1
"(9806091, 1212)",1
"(208020, 12118)",1
"(9707134, 9193)",1
"(9808017, 105219)",1
"(103184, 6030)",1
"(9303160, 106146)",1
"(9312001, 103190)",1
"(106194, 7175)",1
"(9403129, 1087)",0
"(9805006, 7100)",1
"(9910024, 9810241)",1
"(9127, 4133)",1
"(8019, 5204)",1
"(9707214, 5145)",1
"(9912164, 9903201)",1
"(9902018, 6011)",1
"(101205, 1200)",1
"(9908142, 7181)",1
"(9511129, 4182)",1
"(9402044, 12261)",1
"(106035, 105037)",1
"(9812046, 9107)",1
"(9911098, 3232)",1
"(9407190, 7020)",1
"(11281, 7170)",1
"(103265, 8128)",1
"(9906036, 9309137)",1
"(9706207, 2242)",1
"(10063, 6146)",1
"(106079, 105023)",1
"(9702174, 102033)",1
"(9812060, 3143)",1
"(9906221, 2056)",1
"(9019, 5087)",1
"(106137, 3011)",1
"(105156, 3031)",1
"(9403129, 9808036)",0
"(9712133, 9193)",1
"(9905210, 3076)",1
"(9808140, 103061)",1
"(9611039, 109137)",1
"(107127, 5048)",1
"(9912196, 2219)",1
"(9909017, 8023)",1
"(9201056, 7049)",1
"(9905111, 2135)",1
"(9809195, 1126)",1
"(9702015, 108144)",1
"(9905050, 1190)",1
"(104218, 2237)",1
"(9708003, 9147)",1
"(9606112, 1037)",1
"(105005, 4148)",1
"(9605033, 7170)",1
"(12050, 8173)",1
"(105100, 102144)",1
"(9903205, 3057)",1
"(9909070, 103233)",1
"(105242, 10090)",1
"(104036, 12218)",1
"(9806024, 2104)",1
"(9703128, 9202076)",0
"(9807076, 107253)",1
"(9709096, 104037)",1
"(9403005, 9910105)",0
"(8089, 2186)",1
"(9606122, 103115)",1
"(110046, 2210)",1
"(5167, 2091)",1
"(111025, 9224)",1
"(9703007, 6194)",1
"(9906161, 5142)",1
"(9605150, 9202)",1
"(9903130, 6238)",1
"(9812193, 110267)",1
"(9907087, 102133)",1
"(9808075, 11041)",1
"(9905217, 5045)",1
"(9710128, 7188)",1
"(110164, 108196)",1
"(9711143, 110274)",1
"(9711165, 11119)",1
"(9706109, 103168)",1
"(9902088, 8140)",1
"(9911206, 103203)",1
"(9711200, 9217)",1
"(9901147, 101073)",1
"(4166, 4160)",1
"(9906126, 107259)",1
"(9806087, 8211)",1
"(9407087, 109141)",1
"(9502098, 9202)",1
"(9803235, 106274)",1
"(9507022, 101077)",1
"(109130, 101159)",1
"(9610140, 105258)",1
"(9612121, 9166)",1
"(9014, 4152)",1
"(9804174, 102121)",1
"(9611072, 5268)",1
"(9911064, 9909061)",1
"(9708005, 2125)",1
"(9006, 3032)",1
"(9810024, 7048)",1
"(9301043, 107177)",1
"(9908036, 11060)",1
"(9809167, 104149)",1
"(9910159, 10240)",1
"(9811169, 101102)",1
"(8253, 2156)",1
"(9905111, 109053)",1
"(9711179, 11147)",1
"(9609069, 6180)",1
"(112045, 109133)",1
"(9805078, 105247)",1
"(9706078, 3245)",1
"(9807149, 5219)",1
"(108219, 108091)",1
"(9401039, 105161)",1
"(107247, 104094)",1
"(9604147, 1121)",1
"(9508142, 6154)",1
"(107115, 105242)",1
"(109109, 2010)",1
"(9201078, 103212)",1
"(105296, 2176)",1
"(9907154, 9804185)",1
"(9805157, 8128)",1
"(105096, 12195)",1
"(9910117, 110087)",1
"(9908142, 108143)",1
"(9712257, 110133)",1
"(107090, 10279)",1
"(9601151, 12042)",1
"(9505105, 11197)",1
"(9912164, 9412184)",1
"(9912164, 9701149)",1
"(9612015, 104046)",1
"(9802150, 9187)",1
"(9710046, 4037)",1
"(9602167, 7083)",1
"(9605001, 110068)",1
"(9812180, 7156)",1
"(9602052, 3184)",1
"(9803131, 2172)",1
"(106253, 105044)",1
"(9907085, 7061)",1
"(9910197, 10137)",1
"(9812031, 7097)",1
"(9909047, 6008)",1
"(9806226, 7012)",1
"(9509019, 10020)",1
"(9201066, 102173)",0
"(9907084, 106082)",1
"(9510135, 104210)",1
"(101095, 8064)",1
"(9911221, 110173)",1
"(109162, 7050)",1
"(9408141, 102173)",0
"(10208, 2091)",1
"(9811101, 110225)",1
"(8193, 2033)",1
"(3216, 2067)",1
"(9807069, 7119)",1
"(9902004, 7055)",1
"(9909199, 107086)",1
"(9712201, 105265)",1
"(9503121, 2192)",1
"(9503124, 3086)",1
"(112040, 104037)",1
"(9511065, 110239)",1
"(9908134, 6190)",1
"(104168, 6023)",1
"(108118, 106281)",1
"(9907006, 110048)",1
"(108202, 101010)",1
"(9711165, 9082)",1
"(108101, 7191)",1
"(9809047, 3116)",1
"(9305026, 103229)",1
"(110263, 105158)",1
"(103026, 12215)",1
"(102172, 10088)",1
"(9407087, 107072)",1
"(9909047, 2226)",1
"(9511154, 102121)",1
"(11204, 11179)",1
"(9606063, 3156)",1
"(9806087, 101088)",1
"(9801160, 109151)",1
"(101162, 2211)",1
"(109099, 103031)",1
"(9912155, 9802150)",1
"(106245, 105007)",1
"(9711097, 6090)",1
"(9302050, 9223)",1
"(103095, 12172)",1
"(9504006, 9133)",1
"(9405029, 107043)",1
"(104238, 101132)",1
"(9908107, 12070)",1
"(110031, 109168)",1
"(9903244, 6131)",1
"(9312164, 108134)",1
"(109070, 7043)",1
"(101045, 5046)",1
"(9912038, 105264)",1
"(105284, 11211)",1
"(9903023, 3284)",1
"(9707175, 101163)",1
"(9505128, 11049)",1
"(6046, 2161)",1
"(9707079, 7215)",1
"(9707123, 103223)",1
"(9912047, 5204)",1
"(9806203, 1085)",1
"(9804177, 104142)",1
"(9907178, 9095)",1
"(107036, 7024)",1
"(9910190, 9237)",1
"(9501098, 103014)",1
"(9802109, 9198)",1
"(9903132, 3284)",1
"(9802042, 6102)",1
"(9808038, 112044)",1
"(9711163, 107124)",1
"(9611233, 6013)",1
"(9907123, 9804104)",1
"(9908072, 3219)",1
"(9603012, 11120)",1
"(9909022, 11013)",1
"(9906064, 12221)",1
"(111089, 110286)",1
"(105102, 1169)",1
"(9607201, 105139)",1
"(110137, 1206)",1
"(9806133, 101120)",1
"(9903077, 5272)",1
"(102010, 5170)",1
"(9909076, 11102)",1
"(9904115, 112005)",1
"(9604174, 9408144)",0
"(9308083, 6224)",1
"(9803065, 5160)",1
"(9812219, 10165)",1
"(108233, 3075)",1
"(9508143, 101080)",1
"(107038, 12220)",1
"(9908142, 104106)",1
"(12249, 11167)",1
"(9912210, 9907108)",1
"(9908135, 108234)",1
"(4198, 2211)",1
"(110242, 105308)",1
"(9912123, 9507115)",1
"(9510161, 106206)",1
"(9906064, 9022)",1
"(12171, 5208)",1
"(9208070, 8152)",1
"(102207, 11118)",1
"(105094, 7204)",1
"(9507022, 12180)",1
"(9803116, 4098)",1
"(9704018, 103033)",1
"(9909121, 12011)",1
"(8121, 7165)",1
"(9707120, 11093)",1
"(9810252, 8128)",0
"(9811193, 9022)",1
"(112043, 5145)",1
"(9908072, 110055)",1
"(9712226, 12212)",1
"(9605033, 11073)",1
"(11019, 4013)",1
"(9910177, 9405109)",1
"(11029, 8033)",1
"(110044, 5257)",1
"(9912060, 5014)",1
"(109154, 11217)",1
"(108178, 10045)",1
"(9711165, 104021)",1
"(106188, 11125)",1
"(9710230, 103170)",1
"(8108, 7226)",1
"(9711165, 101095)",1
"(9606139, 108131)",1
"(9224, 2211)",1
"(9803207, 109067)",1
"(9611173, 8221)",1
"(109122, 106109)",1
"(9910149, 106086)",1
"(9801052, 9084)",1
"(12217, 3160)",1
"(110164, 104238)",1
"(9912118, 104213)",1
"(9409089, 8212)",1
"(9806155, 5029)",1
"(110263, 104215)",1
"(9310198, 102199)",1
"(9902195, 103162)",1
"(9912157, 105258)",1
"(109042, 12235)",1
"(9810003, 3287)",0
"(9510017, 10071)",1
"(109194, 10071)",1
"(9909072, 105038)",1
"(9710203, 8234)",1
"(9904149, 3068)",1
"(9906194, 105235)",1
"(9508177, 7083)",1
"(9801030, 107176)",1
"(9711084, 102177)",1
"(9807235, 101205)",1
"(9806127, 4116)",1
"(9805146, 110084)",1
"(9507012, 104026)",1
"(9608111, 12033)",1
"(9910124, 9903238)",1
"(9211114, 110081)",1
"(5129, 5048)",1
"(9906182, 104239)",1
"(105024, 12081)",1
"(12137, 11242)",1
"(9908142, 107178)",1
"(9703060, 8164)",1
"(9602167, 102121)",1
"(9805041, 108106)",1
"(9610234, 105288)",1
"(104016, 103112)",1
"(101027, 1206)",1
"(107267, 3187)",1
"(9807069, 105163)",1
"(106129, 105252)",1
"(9303143, 103089)",1
"(109050, 109004)",1
"(9806125, 7191)",1
"(9704005, 12234)",1
"(12265, 2164)",1
"(12175, 8057)",1
"(9904063, 103042)",1
"(9803077, 107119)",1
"(106048, 2171)",1
"(9508165, 110015)",1
"(9611186, 111284)",1
"(109176, 12171)",1
"(9706018, 7098)",1
"(9806021, 3032)",1
"(9911243, 112151)",1
"(9711200, 2170)",1
"(9911214, 10226)",1
"(11017, 6047)",1
"(9907096, 7042)",1
"(9804123, 4186)",1
"(9611213, 103041)",1
"(104166, 5236)",1
"(9611007, 1029)",1
"(110071, 102198)",1
"(101057, 2072)",1
"(9505061, 107208)",1
"(9403129, 9711154)",0
"(9910019, 4085)",1
"(9910028, 2007)",1
"(9510209, 12152)",1
"(9702103, 7195)",1
"(9909043, 10232)",1
"(106162, 106040)",1
"(9305079, 105260)",1
"(110035, 7043)",1
"(9912182, 9905210)",1
"(9811052, 102061)",1
"(9810098, 10278)",1
"(9906221, 3106)",1
"(9805185, 105178)",1
"(9510209, 2228)",1
"(9407079, 9910246)",0
"(9512081, 12230)",1
"(9806104, 11292)",1
"(9806129, 7090)",1
"(105160, 6232)",1
"(9906235, 9604198)",1
"(9906064, 7197)",1
"(9801182, 3200)",1
"(9708147, 8052)",1
"(111243, 107056)",1
"(5198, 5124)",1
"(9610043, 111284)",1
"(9810188, 3025)",1
"(9911189, 9604067)",1
"(9412076, 101075)",1
"(9903239, 3216)",1
"(9509095, 6166)",1
"(9201066, 104055)",0
"(9611042, 1144)",1
"(9710101, 108053)",1
"(106155, 12213)",1
"(9506102, 11253)",1
"(9171, 8145)",1
"(9903210, 1127)",1
"(104155, 103153)",1
"(9810072, 3215)",1
"(111165, 110034)",1
"(9912012, 4124)",1
"(9504006, 12213)",1
"(9903153, 102094)",1
"(9902153, 4123)",1
"(9701162, 10046)",1
"(105068, 5139)",1
"(9506014, 4100)",1
"(101186, 9089)",1
"(8205, 6119)",1
"(9909047, 11166)",1
"(9711162, 107225)",1
"(9809022, 112195)",1
"(9912257, 9906081)",1
"(9812193, 108002)",1
"(9604147, 8169)",1
"(7120, 3237)",1
"(102173, 102090)",0
"(111249, 10220)",1
"(101219, 8186)",1
"(9711200, 10179)",1
"(104028, 6111)",1
"(9907022, 8016)",1
"(9912081, 101042)",1
"(9912123, 108229)",1
"(9404031, 6111)",1
"(9905111, 9244)",1
"(9909061, 9803018)",1
"(9910219, 108003)",1
"(9702202, 107177)",1
"(105054, 8053)",1
"(9611161, 107152)",1
"(9901147, 10127)",1
"(9506035, 4177)",1
"(9911169, 9907166)",1
"(9711165, 108154)",1
"(9911115, 104037)",1
"(9804170, 3068)",1
"(9603002, 1054)",1
"(9905195, 3221)",1
"(9812159, 12194)",1
"(7058, 4195)",1
"(9910096, 5136)",1
"(9603142, 12129)",1
"(11225, 1159)",1
"(9802109, 106080)",1
"(9911199, 8065)",1
"(9909209, 9712008)",1
"(9403179, 106120)",1
"(9705151, 6182)",1
"(9158, 5040)",1
"(9907123, 9402032)",1
"(107110, 101216)",1
"(111059, 110066)",1
"(9802030, 102090)",1
"(9610171, 109112)",1
"(111258, 10053)",1
"(9401139, 5227)",1
"(102188, 10113)",1
"(104171, 103222)",1
"(10183, 8177)",1
"(9711162, 5178)",1
"(106241, 104056)",1
"(9905172, 102108)",1
"(103188, 5040)",1
"(9506136, 8200)",1
"(8242, 5036)",1
"(9610215, 1009)",1
"(9802068, 2205)",1
"(9802051, 110055)",1
"(9506001, 105229)",0
"(9601070, 9711154)",0
"(9711200, 5179)",1
"(9811237, 9246)",1
"(3244, 1112)",1
"(105015, 2219)",1
"(9407061, 9902124)",0
"(9510017, 8226)",1
"(102114, 5220)",1
"(9909061, 9901044)",1
"(9703147, 3265)",1
"(9810068, 6077)",1
"(9912179, 9703020)",1
"(110054, 9110)",1
"(9806198, 3234)",1
"(105269, 102154)",1
"(9311177, 12210)",1
"(9905149, 105135)",1
"(111129, 101162)",1
"(9804106, 5062)",1
"(9901128, 5192)",1
"(9906118, 2008)",1
"(9611149, 9089)",1
"(107172, 10258)",1
"(9507010, 2225)",1
"(101185, 11152)",1
"(9810075, 3161)",1
"(9603167, 6140)",1
"(9912274, 9711100)",1
"(107116, 106079)",1
"(9509161, 11145)",1
"(9610193, 1163)",1
"(107233, 2040)",1
"(11140, 4183)",1
"(9310044, 8070)",1
"(9908141, 101102)",1
"(9411132, 8184)",0
"(10256, 8144)",1
"(9904100, 3190)",1
"(9711200, 1047)",1
"(9511088, 3063)",1
"(9608056, 108134)",1
"(9805032, 3244)",1
"(111046, 2228)",1
"(9909215, 4011)",1
"(9908141, 101211)",1
"(11091, 7145)",1
"(9810218, 101042)",0
"(9810126, 8065)",1
"(9810218, 3015)",0
"(9806087, 109096)",1
"(101215, 4191)",1
"(9906192, 110147)",1
"(9702198, 6107)",1
"(12137, 6102)",1
"(104035, 6213)",1
"(9912150, 9801204)",1
"(104021, 11094)",1
"(11048, 6047)",1
"(9711162, 12065)",1
"(9807083, 106007)",1
"(9802109, 9171)",1
"(9302047, 103073)",1
"(9403101, 4180)",1
"(101040, 10160)",1
"(109182, 7235)",1
"(105145, 104055)",0
"(12116, 12073)",1
"(9611170, 101011)",1
"(108172, 102138)",1
"(9910004, 102188)",1
"(9407061, 111239)",0
"(9711161, 8103)",1
"(9903005, 6010)",1
"(102076, 2117)",1
"(9707218, 102067)",1
"(103170, 2027)",1
"(9505175, 103164)",1
"(9802109, 108101)",1
"(7139, 1009)",1
"(9912257, 9912018)",1
"(9906246, 2087)",1
"(9911042, 10088)",1
"(9910177, 5263)",1
"(6240, 5031)",1
"(9911091, 9809027)",1
"(9912122, 9910255)",1
"(9910252, 5172)",1
"(9801202, 1125)",1
"(9601037, 5124)",1
"(108176, 5145)",1
"(105307, 4080)",1
"(7235, 7078)",1
"(9804076, 110170)",1
"(107002, 11125)",1
"(9910082, 5288)",1
"(9304026, 111284)",1
"(4137, 2167)",1
"(9801105, 7105)",1
"(110171, 109214)",1
"(9801183, 101126)",1
"(9711077, 101074)",1
"(9207094, 2120)",1
"(9504090, 11130)",1
"(9705163, 107167)",1
"(9802088, 7158)",1
"(9912157, 11077)",1
"(9708141, 7145)",1
"(9909047, 9227)",1
"(9906081, 10179)",1
"(9404125, 9504046)",0
"(9512086, 102011)",1
"(5119, 1184)",1
"(9502091, 107114)",1
"(9908142, 6071)",1
"(105283, 5152)",1
"(9207103, 111275)",1
"(9909061, 9802051)",1
"(9611173, 1216)",1
"(9910180, 9406122)",1
"(11037, 6160)",1
"(9909139, 12018)",1
"(9608055, 3287)",0
"(9803044, 5095)",1
"(9410193, 103062)",0
"(9909118, 5037)",1
"(107106, 7089)",1
"(9510158, 110276)",1
"(110171, 5247)",1
"(9611100, 2060)",1
"(9711200, 101099)",1
"(9503114, 1157)",1
"(9903239, 8090)",1
"(6115, 5217)",1
"(9807235, 5153)",1
"(9909140, 1005)",1
"(9906221, 4179)",1
"(9904092, 102202)",1
"(9603060, 6024)",1
"(102085, 12080)",1
"(104181, 104180)",1
"(9912135, 12102)",1
"(105242, 2171)",1
"(104173, 7012)",1
"(9903107, 3216)",1
"(9911116, 107007)",1
"(9908142, 102007)",1
"(9610012, 106258)",1
"(110134, 4071)",1
"(106140, 3115)",1
"(9804035, 110192)",1
"(9602049, 111068)",1
"(9601177, 7109)",1
"(9909081, 2194)",1
"(9312059, 12219)",1
"(9909205, 110238)",1
"(109127, 8076)",1
"(9610192, 1198)",1
"(9301043, 7071)",1
"(9205068, 111254)",1
"(9907013, 11101)",1
"(9603135, 102155)",1
"(9709050, 7210)",1
"(9911194, 9802162)",1
"(9908189, 9902098)",1
"(107172, 103124)",1
"(9302127, 9088)",1
"(9806087, 12248)",1
"(9512210, 106259)",1
"(104036, 11125)",1
"(9405188, 104131)",1
"(9912045, 9907109)",1
"(9608024, 101058)",1
"(9603167, 103047)",1
"(102168, 3208)",1
"(9610012, 2034)",1
"(9607222, 112244)",0
"(112148, 103061)",1
"(9609112, 104082)",1
"(9905064, 112178)",1
"(9912266, 104184)",1
"(9137, 3029)",1
"(9167, 8112)",1
"(9909176, 9190)",1
"(9304011, 3190)",1
"(105166, 101016)",1
"(12183, 9017)",1
"(7052, 6236)",1
"(9712117, 7058)",1
"(108091, 107177)",1
"(9711162, 10038)",1
"(9612115, 109070)",1
"(9408099, 107248)",1
"(9910268, 9705044)",1
"(9805117, 1172)",1
"(9704018, 6190)",1
"(9907077, 4090)",1
"(110112, 12251)",0
"(9806194, 3203)",1
"(9712130, 10049)",1
"(105068, 1192)",1
"(102145, 6139)",1
"(9303068, 112120)",1
"(7104, 7099)",1
"(9808060, 106165)",1
"(9810087, 5279)",1
"(9912204, 9904071)",1
"(105155, 12156)",1
"(9701166, 5026)",1
"(9603136, 108007)",1
"(9906200, 110071)",1
"(9812224, 3240)",1
"(9411149, 102041)",1
"(9912167, 4071)",1
"(9702190, 1012)",1
"(9507117, 1082)",0
"(9910115, 107222)",1
"(9906064, 4093)",1
"(9504150, 3249)",1
"(9603090, 103086)",1
"(107232, 11051)",1
"(101043, 12034)",1
"(9901142, 105144)",1
"(9901101, 110200)",1
"(110024, 101036)",1
"(9806155, 8230)",1
"(9612126, 5029)",1
"(105188, 103021)",1
"(11091, 10196)",1
"(107189, 105283)",1
"(11014, 1046)",1
"(9503168, 106275)",1
"(111159, 104221)",1
"(107038, 8009)",1
"(9710146, 106045)",1
"(105248, 4189)",1
"(3264, 1222)",1
"(9403141, 101152)",1
"(9803049, 11085)",1
"(9907096, 9208)",1
"(9907082, 110132)",1
"(9507022, 12169)",1
"(112081, 8203)",1
"(3031, 2117)",1
"(108220, 103068)",1
"(9705169, 7195)",1
"(9907123, 9802016)",1
"(9909110, 105283)",1
"(102022, 3137)",1
"(9903145, 2244)",1
"(11283, 7147)",1
"(110055, 106255)",1
"(9505150, 107016)",1
"(9909061, 9501068)",1
"(9811006, 4078)",1
"(9812209, 1029)",1
"(9906240, 111066)",1
"(110171, 3198)",1
"(111122, 102137)",1
"(9912274, 9812219)",1
"(9612231, 108221)",1
"(9710231, 4023)",1
"(9802109, 5049)",1
"(9912002, 101135)",1
"(9508154, 6225)",1
"(9912208, 3086)",1
"(9905210, 1033)",1
"(9802109, 101118)",1
"(9808055, 111258)",1
"(112188, 108001)",1
"(9808039, 3161)",1
"(9907123, 9506077)",1
"(105286, 5123)",1
"(9803031, 7078)",1
"(9912112, 2080)",1
"(7002, 3076)",1
"(9907006, 104194)",1
"(106163, 2161)",1
"(9909017, 4172)",1
"(9804028, 8164)",1
"(9608105, 7170)",1
"(8001, 7191)",1
"(106072, 106016)",1
"(9509142, 105301)",1
"(9901124, 11253)",1
"(9609107, 101039)",1
"(6251, 3067)",1
"(9707262, 8196)",1
"(9701180, 9507016)",1
"(9510101, 105044)",1
"(102007, 8076)",1
"(9709113, 102114)",1
"(10170, 6117)",1
"(104139, 11125)",1
"(9911011, 111165)",1
"(9704097, 103101)",1
"(9806167, 2070)",1
"(9710233, 1042)",1
"(9610002, 7188)",1
"(9708003, 5068)",1
"(109127, 11127)",1
"(109214, 108064)",1
"(9312172, 108196)",1
"(112050, 1089)",1
"(9902105, 3219)",1
"(107110, 2158)",1
"(9506056, 110110)",1
"(107118, 101152)",1
"(105123, 9137)",1
"(9711200, 5087)",1
"(9902079, 2104)",1
"(9809130, 107145)",1
"(9911066, 106257)",1
"(9801132, 2035)",1
"(9709034, 2225)",1
"(9912094, 109222)",1
"(9912027, 101212)",1
"(9809057, 108205)",1
"(104036, 102129)",1
"(8119, 6062)",1
"(9909082, 104168)",1
"(110034, 109039)",1
"(9803002, 103231)",1
"(12013, 6203)",1
"(102114, 4111)",1
"(9611159, 107185)",1
"(9802068, 107226)",1
"(9807189, 8237)",1
"(9201066, 1087)",0
"(9805069, 4074)",1
"(9407087, 6086)",1
"(9706013, 108231)",1
"(9910004, 12170)",1
"(9704011, 5093)",1
"(11079, 10060)",1
"(111223, 104029)",1
"(9911218, 5230)",1
"(101001, 3122)",1
"(9309044, 106011)",1
"(106243, 8142)",1
"(108208, 105196)",1
"(111185, 109178)",1
"(111007, 3227)",1
"(105024, 3278)",1
"(9709034, 9250)",1
"(110055, 5001)",1
"(10275, 2075)",1
"(9802109, 3120)",1
