edges
"(9710105, 9307030)"
"(9809164, 9512085)"
"(9603114, 9602117)"
"(9502037, 9412143)"
"(9910007, 9502058)"
"(9507052, 9503181)"
"(9910087, 9605132)"
"(9610209, 9507150)"
"(9803025, 9307030)"
"(9803231, 9803031)"
"(9809010, 9609106)"
"(9707148, 9306103)"
"(9808095, 9704021)"
"(9501070, 9306013)"
"(9609122, 9511098)"
"(9511140, 9203036)"
"(9611052, 9503169)"
"(9712119, 9407135)"
"(9902150, 9808095)"
"(9607104, 9503079)"
"(9902149, 9206063)"
"(9910091, 9511058)"
"(9904064, 9701047)"
"(9704043, 9309030)"
"(9904209, 9306034)"
"(9502037, 9208047)"
"(9809061, 9709066)"
"(9612190, 9303157)"
"(9704001, 9405018)"
"(9910156, 9206028)"
"(9603156, 9408084)"
"(9905092, 9404174)"
"(9801004, 9608057)"
"(9502037, 9401154)"
"(9606030, 9504108)"
"(9910156, 9405072)"
"(9910071, 9306028)"
"(9704021, 9404135)"
"(9803206, 9610062)"
"(9910067, 9803263)"
"(9912261, 9805156)"
"(9603009, 9505187)"
"(9302010, 9212129)"
"(9701101, 9610083)"
"(9705139, 9408112)"
"(9905092, 9506149)"
"(9410159, 9304096)"
"(9410198, 9410159)"
"(9711061, 9304008)"
"(9910183, 9710105)"
"(9410126, 9309030)"
"(9909114, 9701160)"
"(9612226, 9405027)"
"(9708163, 9203037)"
"(9601050, 9305005)"
"(9507052, 9201020)"
"(9609015, 9608063)"
"(9803263, 9511017)"
"(9911112, 9603169)"
"(9412119, 9408171)"
"(9805156, 9503044)"
"(9912261, 9904216)"
"(9907081, 9306103)"
"(9707217, 9609122)"
"(9910091, 9904064)"
"(9707069, 9206028)"
"(9607234, 9307030)"
"(9902192, 9409184)"
"(9307129, 9212129)"
"(9311019, 9203037)"
"(9805156, 9803224)"
"(9602058, 9405018)"
"(9507150, 9401154)"
"(9803025, 9704082)"
"(9607104, 9603009)"
"(9609106, 9210071)"
"(9909114, 9501070)"
"(9602117, 9501033)"
"(9804029, 9608125)"
"(9508045, 9310083)"
"(9503169, 9410042)"
"(9404015, 9207001)"
"(9910091, 9410042)"
"(9602058, 9303157)"
"(9910071, 9409184)"
"(9608063, 9412119)"
"(9507052, 9203037)"
"(9902192, 9606030)"
"(9612236, 9304008)"
"(9704082, 9701047)"
"(9604096, 9307035)"
"(9902101, 9512085)"
"(9609122, 9512085)"
"(9711061, 2114)"
"(9510026, 9507052)"
"(9404081, 2114)"
"(9701027, 9512210)"
"(9909133, 9405159)"
"(9910091, 9505083)"
"(9602058, 9508122)"
"(9904208, 9812217)"
"(9603184, 9407022)"
"(9506149, 9306013)"
"(9902189, 9303157)"
"(9709066, 9602117)"
"(9902149, 9612042)"
"(9902149, 9305005)"
"(9803231, 9801115)"
"(9805198, 9206063)"
"(9603114, 9512129)"
"(9503097, 9412143)"
"(9806138, 9503079)"
"(9903129, 9308136)"
"(9905092, 9612190)"
"(9512157, 9408112)"
"(9910156, 9310083)"
"(9801058, 9703057)"
"(9809010, 9503169)"
"(9803262, 9410042)"
"(9705139, 9306013)"
"(9904064, 9605012)"
"(9701027, 9512129)"
"(9512085, 9401154)"
"(9904208, 9308136)"
"(9912107, 9409184)"
"(9605132, 9306079)"
"(9903129, 9606030)"
"(9304096, 9211068)"
"(9910156, 9612226)"
"(9606030, 9411196)"
"(9910119, 9511098)"
"(9208047, 9207001)"
"(9909114, 9610237)"
"(9603156, 9310132)"
"(9503209, 9501033)"
"(9803231, 9410042)"
"(9508024, 9503044)"
"(9709080, 9404015)"
"(9411075, 9406047)"
"(9606030, 9304096)"
"(9805026, 9206028)"
"(9612236, 9602058)"
"(9910067, 9701047)"
"(9811012, 9608125)"
"(9404081, 9308136)"
"(9804143, 9412056)"
"(9608190, 9603200)"
"(9710105, 9703204)"
"(9911094, 9910061)"
"(9912107, 9901023)"
"(9910183, 9909133)"
"(9803263, 9410159)"
"(9410198, 9301042)"
"(9802019, 9403132)"
"(9707217, 9612151)"
"(9503044, 9311157)"
"(9804200, 9307078)"
"(9808108, 9211036)"
"(9812051, 9308136)"
"(9909133, 9210071)"
"(9904208, 9407135)"
"(9503169, 9306103)"
"(9910156, 9910119)"
"(9803231, 9404174)"
"(9905152, 9603184)"
"(9611115, 9212129)"
"(9911094, 9308136)"
"(9612042, 9603156)"
"(9503044, 9412227)"
"(9803073, 9404093)"
"(9605109, 9507052)"
"(9912107, 9908146)"
"(9505026, 9407022)"
"(9701101, 9510026)"
"(9809010, 9409166)"
"(9709080, 9707237)"
"(9808095, 9801004)"
"(9803224, 9704110)"
"(9810163, 9701101)"
"(9805092, 9805026)"
"(9701047, 9406047)"
"(9802019, 9603114)"
"(9612093, 9502058)"
"(9704110, 9503181)"
"(9910071, 9605109)"
"(9506163, 9410198)"
"(9902189, 9812051)"
"(9504161, 9405159)"
"(9410121, 9301042)"
"(9605132, 9412119)"
"(9701095, 9306013)"
"(9803263, 9704021)"
"(9902126, 9308136)"
"(9708163, 9410042)"
"(9912107, 9902189)"
"(9504161, 9401154)"
"(9612236, 9305122)"
"(9412152, 9306013)"
"(9803263, 9511058)"
"(9701095, 9508045)"
"(9902149, 9705202)"
"(9904104, 9709066)"
"(9612151, 9608125)"
"(9705139, 9610062)"
"(9503101, 9304096)"
"(9503209, 9503101)"
"(9902126, 9412143)"
"(9912261, 9605216)"
"(9602058, 9503169)"
"(9407154, 9308136)"
"(9905092, 9603169)"
"(9312036, 9311041)"
"(9811232, 9302109)"
"(9610237, 9603184)"
"(9811070, 9404015)"
"(9912226, 9501033)"
"(9404178, 9404015)"
"(9608036, 9404015)"
"(9701098, 9307078)"
"(9704043, 9203036)"
"(9806170, 9211068)"
"(9612093, 9604096)"
"(9605132, 9307129)"
"(9904216, 9310083)"
"(9709066, 9410126)"
"(9508024, 9401154)"
"(9912024, 9704043)"
"(9910119, 9904104)"
"(9608190, 9511143)"
"(9404178, 9212129)"
"(9503079, 9407022)"
"(9806211, 9607104)"
"(9809061, 9506033)"
"(9711061, 9210071)"
"(9803262, 9604072)"
"(9612042, 9412119)"
"(9709080, 9605089)"
"(9404093, 9404015)"
"(9902126, 9509099)"
"(9811012, 9811004)"
"(9910071, 9612042)"
"(9706036, 9407135)"
"(9809061, 9701095)"
"(9412152, 9405018)"
"(9512129, 9410159)"
"(9307129, 9211079)"
"(9410198, 9211079)"
"(9905211, 9811070)"
"(9803249, 9503181)"
"(9704021, 9601050)"
"(9908128, 9601050)"
"(9911065, 9312036)"
"(9801115, 9503227)"
"(9804200, 9509142)"
"(9712119, 9308136)"
"(9703113, 9302109)"
"(9905152, 9312036)"
"(9607234, 9206063)"
"(9511098, 9211079)"
"(9409166, 9407022)"
"(9701098, 9203037)"
"(9803231, 9510026)"
"(9909133, 9706049)"
"(9608190, 9404015)"
"(9809010, 9505026)"
"(9910071, 9403132)"
"(9804143, 9408084)"
"(9904209, 9604096)"
"(9902192, 9612226)"
"(9603184, 9212129)"
"(9612236, 9612190)"
"(9809061, 9505083)"
"(9811004, 9605132)"
"(9504161, 9212129)"
"(9704110, 9512157)"
"(9803025, 9208047)"
"(9904104, 9812217)"
"(9703113, 9601050)"
"(9405027, 9208047)"
"(9911112, 9401154)"
"(9612226, 9609106)"
"(9706036, 2114)"
"(9704043, 9609122)"
"(9310183, 9207015)"
"(9501039, 9212129)"
"(9803224, 9503097)"
"(9302109, 9212129)"
"(9803025, 9610037)"
"(9905039, 9304008)"
"(9710105, 9311041)"
"(9512085, 9506033)"
"(9809061, 9201020)"
"(9909114, 9812217)"
"(9903048, 9404015)"
"(9703210, 9407135)"
"(9307035, 9203037)"
"(9605216, 9201020)"
"(9809010, 9802019)"
"(9908146, 9505026)"
"(9706036, 9408084)"
"(9410198, 9206063)"
"(9701101, 9203036)"
"(9704001, 9307059)"
"(9801115, 9602117)"
"(9911112, 9210075)"
"(9910091, 9808108)"
"(9901023, 9808095)"
"(9404135, 9306103)"
"(9910007, 9412056)"
"(9803071, 9408171)"
"(9909133, 9407022)"
"(9911112, 9603114)"
"(9905176, 9712207)"
"(9910136, 9404015)"
"(9912226, 9210071)"
"(9701047, 9701027)"
"(9606076, 9310132)"
"(9904209, 9509142)"
"(9407135, 9205090)"
"(9804029, 9411075)"
"(9408112, 9407022)"
"(9612236, 9306103)"
"(9809164, 9701047)"
"(9605054, 9412056)"
"(9603114, 9505026)"
"(9505026, 9211079)"
"(9803231, 9610237)"
"(9804200, 9611202)"
"(9707148, 9607104)"
"(9704021, 9609015)"
"(9611115, 9203036)"
"(9904216, 9404015)"
"(9910071, 9511017)"
"(9612151, 9605012)"
"(9803206, 9605012)"
"(9608190, 9506033)"
"(9704043, 9402107)"
"(9907081, 9608063)"
"(9902126, 9505187)"
"(9411075, 9207015)"
"(9811070, 9705139)"
"(9905039, 9703113)"
"(9903048, 9707237)"
"(9701101, 9612042)"
"(9910087, 9511017)"
"(9910119, 9712207)"
"(9909133, 9905176)"
"(9910061, 9610062)"
"(9803263, 9501070)"
"(9811012, 9707148)"
"(9609015, 9410042)"
"(9811004, 9511143)"
"(9604072, 9307035)"
"(9811012, 9503079)"
"(9707148, 9605089)"
"(9801115, 9307035)"
"(9902126, 9811012)"
"(9803025, 9604096)"
"(9704110, 9301042)"
"(9911112, 9908128)"
"(9601050, 9307030)"
"(9902099, 9307035)"
"(9511033, 9412152)"
"(9605216, 9506033)"
"(9910136, 9707237)"
"(9905039, 9511143)"
"(9610083, 9408112)"
"(9905092, 9305122)"
"(9904209, 9505083)"
"(9901136, 9207015)"
"(9904209, 9208047)"
"(9808108, 9505026)"
"(9805156, 9201020)"
"(9803073, 9503097)"
"(9707237, 9507152)"
"(9809010, 9410126)"
"(9808095, 9701168)"
"(9904216, 9707237)"
"(9606030, 9310183)"
"(9705161, 9612042)"
"(9809164, 9312036)"
"(9804143, 9503101)"
"(9404015, 9310183)"
"(9804200, 9701095)"
"(9904216, 9801004)"
"(9810154, 9302109)"
"(9705202, 9303157)"
"(9902149, 9305122)"
"(9802019, 9506033)"
"(9802019, 9306028)"
"(9902150, 9704043)"
"(9503101, 9410121)"
"(9905092, 9503044)"
"(9503227, 9307078)"
"(9508045, 9506033)"
"(9905203, 9307030)"
"(9905092, 9803224)"
"(9411158, 9203036)"
"(9910183, 9306013)"
"(9811012, 9612225)"
"(9704001, 9512129)"
"(9905092, 9905056)"
"(9601164, 9512085)"
"(9806138, 9508024)"
"(9912107, 9709066)"
"(9909133, 9612151)"
"(9909114, 9610037)"
"(9806138, 9605012)"
"(9603146, 9406047)"
"(9910061, 9411075)"
"(9808041, 2114)"
"(9905092, 9410159)"
"(9701101, 9208047)"
"(9911112, 9810154)"
"(9902192, 9403132)"
"(9611202, 9609015)"
"(9605012, 9211079)"
"(9902126, 9806138)"
"(9910007, 9604096)"
"(9905092, 9509142)"
"(9705139, 9411075)"
"(9803263, 9612151)"
"(9704082, 9512085)"
"(9910067, 9704043)"
"(9810154, 9804200)"
"(9610237, 9211036)"
"(9806211, 9206063)"
"(9811070, 9206063)"
"(9410198, 9401154)"
"(9710105, 9503044)"
"(9612225, 9412152)"
"(9707086, 9307059)"
"(9404135, 9309030)"
"(9709066, 9612236)"
"(9704001, 9312036)"
"(9606076, 9304008)"
"(9603156, 9502058)"
"(9704082, 9306013)"
"(9410159, 9302109)"
"(9809164, 9803263)"
"(9801115, 9303140)"
"(9910136, 9605089)"
"(9504161, 9203037)"
"(9910156, 9501033)"
"(9701047, 9507143)"
"(9502058, 9411075)"
"(9709066, 9505026)"
"(9801004, 9303157)"
"(9312036, 9211068)"
"(9909133, 9412056)"
"(9909114, 9410042)"
"(9601063, 9507052)"
"(9610037, 9512129)"
"(9904209, 9811232)"
"(9907081, 9404015)"
"(9604072, 9311157)"
"(9904209, 9407135)"
"(9811004, 2114)"
"(9811232, 9809061)"
"(9803025, 9410042)"
"(9709063, 9211068)"
"(9810163, 9512129)"
"(9911112, 9412143)"
"(9803262, 9505083)"
"(9501033, 9405018)"
"(9910119, 9805198)"
"(9902149, 9602058)"
"(9902126, 9608063)"
"(9707217, 9203036)"
"(9910156, 9607104)"
"(9707234, 9407135)"
"(9702058, 9408112)"
"(9910127, 9409184)"
"(9805092, 9410126)"
"(9903048, 9501033)"
"(9811004, 9408084)"
"(9711061, 9612042)"
"(9805198, 9412143)"
"(9707217, 9601164)"
"(9610209, 9503079)"
"(9501039, 9501033)"
"(9508024, 9307030)"
"(9707148, 9602058)"
"(9512085, 9507143)"
"(9904209, 9707086)"
"(9811004, 9601164)"
"(9911094, 9603114)"
"(9803025, 9505083)"
"(9701098, 9305122)"
"(9608125, 9605052)"
"(9805156, 9703113)"
"(9803263, 9703204)"
"(9910119, 9909133)"
"(9902099, 9503227)"
"(9506163, 9410126)"
"(9801058, 9210071)"
"(9704082, 9608125)"
"(9511140, 9310083)"
"(9701027, 9302109)"
"(9710105, 9609122)"
"(9904104, 9605052)"
"(9909114, 9510026)"
"(9504161, 9211079)"
"(9810163, 9412119)"
"(9903129, 9410159)"
"(9704082, 9603009)"
"(9911112, 9703204)"
"(9905092, 9603114)"
"(9909114, 9704021)"
"(9909133, 9305122)"
"(9709066, 9312036)"
"(9908146, 9608057)"
"(9704001, 9701047)"
"(9501033, 9410126)"
"(9701096, 9401154)"
"(9610209, 9508122)"
"(9404178, 9310083)"
"(9704110, 9405159)"
"(9709063, 9412056)"
"(9707237, 9506136)"
"(9808041, 9612042)"
"(9707237, 9511033)"
"(9609214, 9407135)"
"(9609214, 9506163)"
"(9811004, 9311052)"
"(9412119, 9207015)"
"(9910067, 9804200)"
"(9605089, 9311157)"
"(9912024, 9903048)"
"(9802019, 9206028)"
"(9904104, 9306103)"
"(9505083, 9303157)"
"(9604072, 9602039)"
"(9303157, 9201020)"
"(9704021, 9607234)"
"(9905152, 9612236)"
"(9805198, 9307078)"
"(9609122, 9507052)"
"(9305005, 9302109)"
"(9812051, 9603169)"
"(9503097, 9307030)"
"(9811070, 9305005)"
"(9602117, 9304008)"
"(9811004, 9704082)"
"(9508122, 9306103)"
"(9704082, 9610062)"
"(9604096, 9404135)"
"(9707234, 9208047)"
"(9709080, 9704021)"
"(9605109, 9508045)"
"(9511033, 9501033)"
"(9612042, 9607234)"
"(9703113, 9507150)"
"(9902149, 9701095)"
"(9503079, 9412056)"
"(9910136, 9206063)"
"(9810163, 9801058)"
"(9803263, 9412152)"
"(9704110, 9501070)"
"(9904209, 9410042)"
"(9701047, 9210075)"
"(9605012, 9301042)"
"(9703210, 9603200)"
"(9909133, 9612042)"
"(9910156, 9509142)"
"(9805156, 9704001)"
"(9707237, 9505026)"
"(9703113, 9511098)"
"(9910091, 9211079)"
"(9903048, 9601135)"
"(9805026, 9501033)"
"(9507079, 9212129)"
"(9508045, 9309030)"
"(9910156, 9707237)"
"(9505083, 9503079)"
"(9912107, 9605089)"
"(9803206, 9708163)"
"(9809147, 9803231)"
"(9511140, 9203037)"
"(9704110, 9406047)"
"(9908146, 9612236)"
"(9707217, 9612042)"
"(9308136, 9306079)"
"(9911094, 9707086)"
"(9910119, 9905092)"
"(9801115, 9404135)"
"(9803249, 9704021)"
"(9609106, 9307078)"
"(9910071, 9801004)"
"(9904216, 9607104)"
"(9901136, 9412056)"
"(9603009, 9401154)"
"(9803071, 9605052)"
"(9303140, 9211079)"
"(9910071, 9707237)"
"(9911094, 9305122)"
"(9701047, 9407135)"
"(9910091, 9509099)"
"(9812217, 9306079)"
"(9803025, 9610237)"
"(9409184, 9307059)"
"(9707148, 9611052)"
"(9903129, 9307078)"
"(9412056, 9302085)"
"(9602058, 9507150)"
"(9910087, 9608063)"
"(9812217, 9603009)"
"(9806170, 9510026)"
"(9707086, 9304096)"
"(9910067, 9803262)"
"(9612226, 9511098)"
"(9508045, 9307030)"
"(9910091, 9707237)"
"(9805198, 9503044)"
"(9910183, 9508045)"
"(9605216, 9207015)"
"(9508045, 9505083)"
"(9708163, 9203036)"
"(9910091, 9402107)"
"(9910007, 9806138)"
"(9709080, 9612151)"
"(9701098, 9306103)"
"(9811012, 9512095)"
"(9311019, 9203036)"
"(9506033, 9311157)"
"(9605112, 9212129)"
"(9705161, 9301042)"
"(9803231, 9610037)"
"(9605012, 9503044)"
"(9905060, 9811070)"
"(9905092, 9408171)"
"(9707217, 9404015)"
"(9503181, 9306079)"
"(9704110, 9405072)"
"(9803231, 9705202)"
"(9710105, 9211079)"
"(9404093, 9306103)"
"(9603009, 9403132)"
"(9710105, 9412143)"
"(9805092, 9412227)"
"(9706049, 9302109)"
"(9608036, 9602058)"
"(9908128, 9804143)"
"(9904209, 9810154)"
"(9911112, 9307030)"
"(9808108, 9701101)"
"(9811004, 9211068)"
"(9904209, 9612190)"
"(9904209, 9603169)"
"(9801058, 9311041)"
"(9503079, 9412152)"
"(9910071, 9408084)"
"(9908146, 9408112)"
"(9904081, 9512085)"
"(9804143, 9403132)"
"(9910136, 9812217)"
"(9706036, 9309030)"
"(9910136, 9503181)"
"(9910071, 9704001)"
"(9610209, 9404135)"
"(9901136, 9506163)"
"(9703113, 9410195)"
"(9512085, 9412056)"
"(9601164, 9411075)"
"(9512210, 9306103)"
"(9811012, 9304096)"
"(9503169, 9412056)"
"(9909114, 9801115)"
"(9605112, 9605052)"
"(9703057, 9302109)"
"(9905092, 9601135)"
"(9707237, 9507079)"
"(9609106, 9503044)"
"(9503044, 9307035)"
"(9712207, 9403132)"
"(9803231, 9402107)"
"(9411075, 9301042)"
"(9904216, 9812217)"
"(9811012, 9410198)"
"(9804143, 9503044)"
"(9603156, 9412143)"
"(9910156, 9605052)"
"(9703210, 9610083)"
"(9612093, 9410159)"
"(9507143, 9505026)"
"(9909114, 9306034)"
"(9703210, 2114)"
"(9307129, 9203037)"
"(9912261, 9312036)"
"(9405027, 2114)"
"(9903129, 9503044)"
"(9604072, 9504108)"
"(9705161, 9612226)"
"(9904209, 9610237)"
"(9912107, 2114)"
"(9511058, 9312036)"
"(9503169, 9208047)"
"(9405026, 9306103)"
"(9511058, 9306013)"
"(9812217, 9307035)"
"(9605112, 9306103)"
"(9703204, 9306013)"
"(9507079, 9206063)"
"(9904209, 9203037)"
"(9506163, 9404081)"
"(9912107, 9605052)"
"(9912261, 9812051)"
"(9307129, 9207015)"
"(9909059, 9803263)"
"(9503227, 9211079)"
"(9912107, 9704001)"
"(9905203, 9412143)"
"(9812217, 9504161)"
"(9312036, 9305122)"
"(9603200, 9411075)"
"(9910119, 9608125)"
"(9902099, 9603156)"
"(9803071, 9212129)"
"(9707237, 9405027)"
"(9503181, 9412119)"
"(9501033, 9409166)"
"(9902126, 9612190)"
"(9910071, 9502076)"
"(9905060, 9805156)"
"(9704001, 9610062)"
"(9910127, 9406047)"
"(9603114, 9511033)"
"(9306013, 9206028)"
"(9612042, 9610062)"
"(9707086, 9612225)"
"(9405018, 9211079)"
"(9805026, 9404015)"
"(9602058, 9302109)"
"(9507150, 9503101)"
"(9503209, 9207015)"
"(9910071, 9801008)"
"(9704001, 9507052)"
"(9908128, 9704110)"
"(9905060, 9712207)"
"(9707086, 9601050)"
"(9805156, 9305122)"
"(9412056, 9410198)"
"(9409044, 9404015)"
"(9806211, 9805092)"
"(9606030, 9306013)"
"(9812051, 9511058)"
"(9507043, 9306028)"
"(9404044, 9212129)"
"(9806211, 9612151)"
"(9704082, 9602117)"
"(9911112, 9901023)"
"(9712207, 9603114)"
"(9808095, 9605132)"
"(9412119, 9401154)"
"(9709066, 9508024)"
"(9506136, 9206063)"
"(9811004, 9803073)"
"(9808095, 9306103)"
"(9904209, 9311052)"
"(9704001, 9304096)"
"(9910119, 9306013)"
"(9803262, 9601063)"
"(9904216, 9704021)"
"(9701047, 9306034)"
"(9808095, 9211068)"
"(9712207, 9210075)"
"(9809010, 9701101)"
"(9603156, 9306103)"
"(9802019, 9412056)"
"(9706036, 9701027)"
"(9808041, 9610083)"
"(9704043, 9201020)"
"(9711061, 9612226)"
"(9608057, 9306028)"
"(9612111, 9406047)"
"(9606030, 9407154)"
"(9701160, 9608190)"
"(9710105, 9409184)"
"(9502058, 9303157)"
"(9809061, 9610037)"
"(9806138, 9707217)"
"(9709080, 9612226)"
"(9603009, 9502058)"
"(9707069, 9206063)"
"(9909059, 9801058)"
"(9902099, 9512210)"
"(9806170, 9801115)"
"(9806138, 9504161)"
"(9910007, 9510026)"
"(9707069, 9604072)"
"(9808095, 9705139)"
"(9703113, 9502037)"
"(9507052, 9309030)"
"(9905038, 9701101)"
"(9704021, 9412227)"
"(9606076, 9412143)"
"(9910119, 9803249)"
"(9504161, 9502058)"
"(9605012, 9511058)"
"(9905203, 9306103)"
"(9606030, 9412119)"
"(9508122, 9301042)"
"(9912261, 9907081)"
"(9701098, 9304008)"
"(9605052, 9312036)"
"(9905203, 9211068)"
"(9803092, 9411075)"
"(9902192, 9407135)"
"(9711061, 9610209)"
"(9704021, 9211036)"
"(9602117, 9511143)"
"(9909114, 9909059)"
"(9812051, 9505083)"
"(9801058, 9605089)"
"(9901023, 9603184)"
"(9910127, 9607104)"
"(9312036, 9306028)"
"(9704110, 9404015)"
"(9701047, 9410042)"
"(9910007, 9212129)"
"(9410198, 9406047)"
"(9803224, 9703210)"
"(9912261, 9608125)"
"(9512129, 9412152)"
"(9303140, 9203036)"
"(9901136, 9612042)"
"(9505187, 9412119)"
"(9904208, 9310083)"
"(9803263, 9801008)"
"(9910119, 9312036)"
"(9912107, 9603200)"
"(9811004, 9404015)"
"(9311019, 9310132)"
"(9910136, 9612151)"
"(9812051, 9706049)"
"(9911112, 9405072)"
"(9809061, 9304008)"
"(9811004, 9804029)"
"(9904064, 9903129)"
"(9806211, 9212129)"
"(9803249, 9310132)"
"(9608036, 9306028)"
"(9911094, 9211079)"
"(9512129, 9307078)"
"(9902189, 9608190)"
"(9704043, 9306028)"
"(9904104, 9604026)"
"(9912024, 9605012)"
"(9905092, 9502076)"
"(9608190, 9208047)"
"(9803263, 9405159)"
"(9505083, 9503169)"
"(9909114, 9604096)"
"(9803071, 9801008)"
"(9805026, 9704001)"
"(9806211, 9304008)"
"(9611115, 9310132)"
"(9411075, 9203037)"
"(9602058, 9511098)"
"(9912024, 9911094)"
"(9407135, 9306079)"
"(9910071, 9705202)"
"(9505026, 9410042)"
"(9503079, 2114)"
"(9704001, 9512085)"
"(9608125, 9506033)"
"(9605216, 9203036)"
"(9803263, 9304008)"
"(9809010, 9612236)"
"(9910087, 9412143)"
"(9902099, 9603184)"
"(9612151, 9211036)"
"(9701096, 9307030)"
"(9605054, 9401154)"
"(9811012, 9507150)"
"(9312182, 9312036)"
"(9701101, 9201020)"
"(9811070, 9608063)"
"(9903048, 9306034)"
"(9709080, 9503181)"
"(9512095, 9310132)"
"(9611202, 9610062)"
"(9910087, 9308136)"
"(9704082, 9512129)"
"(9803025, 9502058)"
"(9612151, 9410198)"
"(9608190, 9408171)"
"(9912261, 9903129)"
"(9605012, 9207015)"
"(9910127, 9605052)"
"(9707237, 9503097)"
"(9712119, 9206063)"
"(9407022, 9303157)"
"(9804200, 9309030)"
"(9503181, 9410121)"
"(9904209, 9606030)"
"(9604096, 9302109)"
"(9307035, 9203036)"
"(9803231, 9212129)"
"(9806211, 9612226)"
"(9904104, 9305122)"
"(9912024, 9904209)"
"(9709066, 9508045)"
"(9701098, 9605132)"
"(9912226, 9610209)"
"(9803206, 9502037)"
"(9703113, 9606076)"
"(9601050, 9506149)"
"(9911112, 9308136)"
"(9904209, 9611052)"
"(9506033, 9503227)"
"(9810163, 9512085)"
"(9909133, 9803073)"
"(9803025, 9511143)"
"(9605132, 9405018)"
"(9701047, 9511017)"
"(9904216, 9409184)"
"(9905092, 9704001)"
"(9902099, 9512129)"
"(9910119, 9603156)"
"(9811004, 9608063)"
"(9612226, 9605054)"
"(9607234, 9509099)"
"(9902101, 9804200)"
"(9902189, 9307035)"
"(9512129, 9503044)"
"(9410121, 9406047)"
"(9712119, 9212129)"
"(9810163, 9803263)"
"(9910071, 9703166)"
"(9803073, 9612236)"
"(9803231, 9511058)"
"(9904209, 9705024)"
"(9404186, 9302109)"
"(9810154, 9508045)"
"(9703113, 9410121)"
"(9808095, 9601164)"
"(9909052, 9404015)"
"(9910127, 9211079)"
"(9504161, 9207015)"
"(9901023, 9603156)"
"(9612151, 9603009)"
"(9910136, 9610209)"
"(9605054, 9503181)"
"(9812051, 9608063)"
"(9912261, 9410121)"
"(9803262, 9604026)"
"(9611052, 9504161)"
"(9501070, 9408112)"
"(9512210, 9306028)"
"(9407154, 9208047)"
"(9605216, 9307078)"
"(9609106, 9503101)"
"(9811070, 9502058)"
"(9904209, 9612151)"
"(9903082, 9701047)"
"(9904216, 9306028)"
"(9312036, 9310132)"
"(9904104, 9707237)"
"(9601050, 9306028)"
"(9803073, 9603156)"
"(9803071, 9607104)"
"(9910156, 9605109)"
"(9806170, 9704082)"
"(9409044, 9210071)"
"(9801004, 9610062)"
"(9705202, 9505026)"
"(9405189, 9309030)"
"(9909133, 9703204)"
"(9910071, 9307030)"
"(9902192, 9604072)"
"(9902149, 9606030)"
"(9804143, 9703204)"
"(9704043, 9206063)"
"(9706036, 9404015)"
"(9703204, 9603156)"
"(9512095, 9408084)"
"(9905039, 9707237)"
"(9302085, 9203037)"
"(9707148, 9208047)"
"(9503097, 9503044)"
"(9810163, 9511098)"
"(9910061, 9909114)"
"(9912024, 9712207)"
"(9801008, 9512129)"
"(9612111, 9211079)"
"(9902149, 9409184)"
"(9411158, 9203037)"
"(9908128, 9803262)"
"(9910127, 9707237)"
"(9909114, 9902099)"
"(9905039, 9208047)"
"(9711061, 9407022)"
"(9911112, 9905176)"
"(9508024, 9503101)"
"(9806170, 9210075)"
"(9512085, 9409184)"
"(9904209, 9511143)"
"(9706036, 9605109)"
"(9508122, 9307030)"
"(9912226, 9602058)"
"(9804200, 9703113)"
"(9306079, 9206028)"
"(9609214, 9201020)"
"(9711061, 9407135)"
"(9910071, 9309030)"
"(9603200, 9505026)"
"(9711061, 9412056)"
"(9407135, 9310183)"
"(9707217, 9201020)"
"(9603200, 9409166)"
"(9803071, 9606030)"
"(9805198, 9505083)"
"(9605089, 9405189)"
"(9701098, 9404015)"
"(9910156, 9905060)"
"(9809147, 9805156)"
"(9404178, 9307078)"
"(9504161, 9203036)"
"(9908128, 9905092)"
"(9602117, 9210071)"
"(9905092, 9212129)"
"(9711061, 9511058)"
"(9910183, 9411075)"
"(9910119, 9711061)"
"(9608063, 9404135)"
"(9610209, 9507052)"
"(9809061, 9802092)"
"(9511017, 9411075)"
"(9910067, 9707217)"
"(9905211, 9812051)"
"(9207015, 9207001)"
"(9412056, 9410126)"
"(9910007, 9208047)"
"(9407022, 9311157)"
"(9910007, 9505083)"
"(9508122, 9309030)"
"(9606030, 9211036)"
"(9303140, 9207015)"
"(9803249, 9207015)"
"(9612236, 9604026)"
"(9903129, 9412152)"
"(9801115, 9608057)"
"(9902099, 9803025)"
"(9910127, 9608063)"
"(9508024, 9410159)"
"(9609214, 9310132)"
"(9704082, 9408112)"
"(9907081, 9408171)"
"(9612226, 9511033)"
"(9212129, 9211133)"
"(9608125, 9208047)"
"(9311019, 9307078)"
"(9809010, 9508045)"
"(9806170, 9612151)"
"(9506033, 9306013)"
"(9609106, 9606030)"
"(9603184, 9210071)"
"(9904208, 9403132)"
"(9310132, 9302109)"
"(9803025, 9412056)"
"(9902149, 9610037)"
"(9803263, 9310132)"
"(9612093, 9506149)"
"(9504108, 9308136)"
"(9511033, 9503101)"
"(9608190, 9212129)"
"(9902189, 9508024)"
"(9904064, 9710105)"
